#{"t_start": 1736528470.7258098, "env_id": "footsteps-planning-any-withball-v0"}
r,l,t
-42.304574,37,840.564242
-36.432374,33,841.402448
-36.791593,33,842.155855
-46.51838,40,842.891154
-44.264426,42,843.825975
-56.825772,50,844.778456
-33.756203,31,845.895442
-31.020158,29,846.576505
-50.566108,45,847.224527
-56.895583,50,848.246238
-58.079521,50,849.376332
-41.229168,36,850.48478
-21.355865,20,851.402564
-55.874646,50,851.902066
-55.649071,50,853.023893
-25.231347,23,854.317848
-26.424674,25,854.849838
-55.181217,50,855.444256
-24.539147,24,857.083094
-48.295795,41,857.761832
-51.933722,48,859.104561
-26.667413,26,860.215104
-25.594,25,860.825402
-55.57728,50,861.409551
-26.409246,25,862.51715
-44.998196,40,863.093409
-9.362259,10,863.97688
-36.353494,33,864.217132
-45.833698,40,864.970842
-38.21701,34,865.868602
-57.527311,50,866.662922
-32.289993,29,867.770056
-40.695713,36,868.416202
-26.790179,25,869.191818
-40.247638,36,869.760023
-30.663492,28,870.566469
-24.377477,24,871.174649
-25.129553,24,871.708293
-45.584293,40,872.249389
-54.343758,50,873.148235
-54.986192,50,874.267876
-32.5201,30,875.385005
-19.871277,20,876.070024
-36.64924,33,876.548052
-53.353794,50,877.298276
-41.590371,36,878.400115
-35.062781,31,879.208828
-27.00902,25,879.892831
-21.341658,21,880.422964
-9.511469,10,880.907319
-32.783582,31,881.142365
-28.876111,27,881.840153
-55.638501,50,882.53351
-46.318826,40,883.721363
-21.945445,21,884.603014
-48.266614,45,885.089742
-56.139197,50,886.196063
-33.933356,31,887.831286
-32.904311,32,888.505746
-34.786231,31,889.204207
-27.743089,26,889.84997
-49.08283,46,890.445943
-23.40295,22,891.5581
-32.835194,30,892.047761
-6.206755,7,892.678289
-36.104282,32,892.852748
-55.799622,50,893.562115
-30.761745,28,894.619725
-43.988892,38,895.213504
-47.326752,41,896.038151
-25.600609,24,896.861476
-5.154636,6,897.342531
-13.861592,14,897.474819
-33.376664,30,897.801655
-41.259709,37,898.436316
-35.776955,34,899.189941
-53.898982,50,899.931515
-32.459168,29,900.977002
-58.66021,50,901.651148
-56.316757,50,902.778437
-69.16186,37,904.078157
-9.470995,10,904.828232
-22.37748,21,905.045194
-36.517448,33,905.467282
-49.081881,45,906.182357
-36.178043,33,907.176665
-26.966949,25,908.500013
-25.184991,24,909.094205
-127.365185,50,909.667139
-31.477587,29,910.880515
-28.408008,26,911.536228
-39.871988,35,912.182392
-29.724427,27,913.060423
-52.999641,44,913.782471
-39.373224,37,914.911348
-9.362123,10,915.753846
-33.768109,31,916.000104
-39.746603,35,916.753124
-42.535369,41,917.595617
-22.421819,21,918.484264
-51.368425,48,919.001579
-33.665796,31,920.013433
-30.001246,29,920.688424
-57.007352,50,921.319793
-58.361233,49,922.447356
-26.821644,25,923.454558
-29.700435,29,924.012152
-46.654158,42,924.647938
-57.86157,50,925.64893
-33.777224,30,926.743386
-27.505573,25,927.422259
-33.241235,30,927.967501
-57.709851,50,928.647941
-52.899899,49,930.103462
-51.140208,48,931.251207
-20.64131,20,932.961101
-42.667175,40,933.580659
-29.461153,27,934.726499
-14.060831,14,935.743859
-31.325189,29,936.152875
-19.621143,19,937.083118
-20.90068,20,938.234172
-31.202069,28,938.651858
-24.619277,23,939.342825
-12.952694,13,939.97168
-32.806681,32,940.355698
-12.816541,13,941.070061
-31.532497,29,941.368299
-27.396997,25,942.002095
-44.945176,39,942.540544
-4.060918,5,943.361676
-10.264124,11,943.474461
-28.084022,26,943.746504
-30.527895,28,944.293322
-50.157945,47,944.913218
-23.203904,22,945.886239
-30.949534,28,946.393395
-44.149357,38,947.110703
-34.394496,31,948.027617
-44.038106,38,948.791259
-22.480729,21,949.741565
-33.480448,30,950.266197
-36.69422,33,951.019485
-22.410517,21,951.841945
-47.768565,41,952.386838
-40.39316,36,953.361235
-10.720931,11,954.137686
-26.560756,25,954.391313
-16.530679,16,955.012511
-42.798011,38,955.425197
-21.017007,20,956.345083
-24.512545,24,956.851671
-7.419555,8,957.433722
-38.274395,34,957.677514
-27.885671,26,958.508924
-54.091773,50,959.12488
-18.002998,18,960.218127
-31.127968,29,960.649874
-36.332173,32,961.304029
-14.079217,14,962.049426
-46.214841,39,962.394149
-14.71994,15,963.259811
-57.631348,50,963.660462
-31.601491,28,964.776625
-24.353643,24,965.404228
-21.430658,20,965.946295
-31.941736,29,966.957086
-37.343832,33,967.651696
-52.607453,49,968.976465
-25.886813,24,970.085619
-23.893137,22,970.651599
-25.577353,24,971.159159
-19.474371,19,971.697864
-36.039126,32,972.128752
-20.183105,19,972.834147
-12.510264,13,973.261571
-40.291078,36,973.576282
-20.89161,20,974.377112
-41.629677,37,974.860033
-37.272967,33,975.712536
-17.487178,17,976.435402
-42.867577,37,976.85126
-31.84641,29,977.688993
-10.38339,11,978.315981
-30.228936,28,978.581383
-31.487278,29,979.215763
-56.285384,50,979.923697
-19.706733,19,981.051799
-44.233531,38,981.491162
-24.929755,23,982.331213
-7.349425,8,982.85816
-30.264234,28,983.06128
-26.931641,25,983.688237
-13.805287,14,984.209879
-14.228951,14,984.51972
-45.467102,40,984.868886
-18.617043,18,985.744035
-41.680467,36,986.167233
-57.174928,50,986.979106
-14.137576,14,988.095203
-43.904155,38,988.422492
-3.057872,4,989.241162
-38.760687,34,989.358428
-16.62591,16,990.114926
-38.26892,34,990.489309
-32.953082,29,991.264559
-11.516706,12,991.930551
-31.173889,28,992.223339
-16.119596,16,992.851727
-89.219957,39,993.224337
-23.537605,23,994.065664
-25.049713,23,994.57001
-47.394371,42,995.096327
-41.412338,36,996.044336
-21.096925,20,996.847594
-39.463269,30,997.294434
-43.12751,38,997.990064
-43.08853,37,998.936575
-30.781812,28,999.781579
-30.217038,28,1000.392287
-23.68759,22,1001.027272
-33.498161,30,1001.528487
-29.066029,27,1002.231665
-23.433255,22,1002.830567
-26.264109,24,1003.339323
-21.263689,20,1003.880196
-27.669865,25,1004.339992
-27.836823,27,1004.916949
-40.334221,35,1005.530749
-31.138607,29,1006.304497
-52.562103,45,1006.963961
-37.508143,35,1008.102804
-53.308334,45,1008.88964
-30.620758,28,1009.890519
-40.980605,36,1010.590739
-22.903374,22,1011.401343
-34.655849,32,1011.918782
-42.079978,37,1012.660289
-11.633343,12,1013.965772
-52.226099,45,1014.27678
-24.915115,23,1015.280651
-31.558681,29,1015.803195
-44.92216,38,1016.437665
-35.482299,31,1017.302539
-48.55225,43,1018.01534
-23.147071,22,1019.00114
-27.767252,25,1019.498648
-34.93413,32,1020.075903
-16.149399,16,1020.769681
-35.175407,31,1021.154181
-44.43675,38,1021.880701
-26.645826,25,1022.798828
-21.063245,20,1023.352353
-29.080622,27,1023.839211
-18.962423,18,1024.419619
-24.616046,23,1024.869147
-25.638429,24,1025.461659
-20.21895,19,1026.08533
-17.96475,17,1026.500988
-6.206117,7,1026.873109
-48.604418,41,1027.155226
-32.86215,32,1027.983218
-17.202869,9,1028.640044
-26.399759,24,1028.836056
-56.861694,50,1029.36008
-30.507746,28,1030.302099
-38.423085,34,1030.816501
-20.043501,19,1031.43922
-34.974088,32,1031.815834
-35.377032,31,1032.427446
-25.583461,25,1033.190162
-24.435552,23,1033.697384
-49.707743,47,1034.164913
-24.903828,23,1035.115587
-23.684133,22,1035.565766
-19.042477,19,1036.030099
-29.473001,27,1036.387151
-32.30759,31,1036.900742
-12.821922,13,1037.480811
-35.423434,31,1037.767344
-49.38024,42,1038.318913
-28.847658,26,1039.069022
-33.415853,30,1039.587608
-19.990941,19,1040.169699
-35.871266,32,1040.576767
-30.236322,27,1041.253856
-41.900904,36,1041.789936
-39.452086,35,1042.599076
-34.841412,32,1043.311691
-45.978234,39,1043.997306
-25.890977,24,1044.743915
-30.709286,28,1045.300003
-24.599158,23,1045.80857
-22.508996,21,1046.255612
-44.687792,38,1046.784701
-41.164862,36,1047.539325
-27.125765,25,1048.265925
-19.656197,19,1048.779002
-19.692687,19,1049.160544
-36.397915,32,1049.58111
-24.604572,23,1050.201209
-41.865315,37,1050.67879
-23.280773,22,1051.389381
-42.768922,37,1051.844449
-27.568223,25,1052.572565
-38.131857,34,1053.110127
-36.467199,32,1053.795727
-31.008466,30,1054.417817
-16.285817,8,1054.994899
-38.007346,33,1055.183933
-52.957152,45,1055.84703
-27.790326,26,1056.737656
-16.314799,16,1057.242222
-33.824748,30,1057.591293
-11.864229,12,1058.148862
-23.329455,22,1058.413393
-33.510946,30,1058.905982
-27.259635,25,1059.477058
-20.802461,20,1059.959121
-42.83183,38,1060.436708
-31.645805,29,1061.216858
-41.689807,36,1061.816962
-50.239344,42,1062.524571
-59.678167,50,1063.348684
-33.024865,30,1064.344848
-28.351086,26,1064.95894
-31.139243,28,1065.544045
-32.669808,29,1066.142148
-15.570143,16,1066.659722
-35.557061,32,1066.980757
-30.929107,28,1067.626863
-38.487084,34,1068.229951
-43.40964,38,1068.977068
-40.835912,35,1069.778193
-49.559306,43,1070.532807
-30.88429,28,1071.439461
-27.210223,25,1072.039564
-23.45428,22,1072.56514
-40.504978,35,1073.080221
-30.489913,28,1073.796844
-19.404291,19,1074.355441
-48.144426,41,1074.802001
-51.233037,43,1075.772735
-52.22244,44,1076.614459
-26.801143,25,1077.444429
-29.749414,28,1077.929604
-34.285182,31,1078.476346
-33.456464,30,1079.051164
-32.641177,29,1079.657656
-22.235445,21,1080.21734
-31.302247,28,1080.665703
-16.878905,17,1081.200758
-20.918466,20,1081.509508
-25.465324,24,1081.904453
-19.130014,19,1082.390115
-8.242774,9,1082.780494
-20.708682,20,1082.953436
-45.910417,39,1083.33492
-31.819574,29,1084.090423
-51.500138,43,1084.663686
-26.91579,25,1085.464012
-44.845927,38,1085.959778
-41.675368,37,1086.705478
-34.496953,31,1087.46306
-18.293696,18,1088.053492
-17.363539,17,1088.413982
-39.15072,35,1088.791102
-35.318755,31,1089.468032
-29.109847,26,1090.087071
-52.164787,44,1090.628236
-7.105831,8,1091.4722
-35.298221,31,1091.657096
-36.731851,33,1092.266971
-59.023285,50,1092.933379
-23.266625,22,1093.872418
-24.084752,23,1094.254749
-50.313923,42,1094.732813
-31.431543,28,1095.53524
-38.433976,34,1096.074947
-29.090313,27,1096.748598
-35.656566,32,1097.314167
-40.866342,36,1097.993094
-35.324654,32,1098.672363
-23.879074,22,1099.288646
-29.049097,27,1099.756168
-39.044908,34,1100.298426
-27.445882,26,1100.990743
-7.28686,8,1101.470465
-32.844086,30,1101.662446
-21.390127,20,1102.243356
-32.388645,29,1102.658182
-40.914583,36,1103.237393
-12.889323,13,1103.913505
-31.234429,28,1104.183947
-17.224475,17,1104.743213
-34.550512,31,1105.089095
-42.376463,37,1105.710715
-45.010107,39,1106.421663
-23.130223,22,1107.203955
-28.936141,26,1107.640569
-27.131943,25,1108.139253
-30.238955,27,1108.661524
-34.905243,31,1109.168324
-39.474938,35,1109.789683
-13.771152,14,1110.46074
-26.197165,24,1110.759568
-33.556655,30,1111.230525
-23.058787,22,1111.838118
-15.469832,16,1112.267999
-32.577148,29,1112.627847
-34.106751,30,1113.218794
-49.491844,42,1113.831148
-32.102253,30,1114.670619
-29.432008,27,1115.285321
-39.256995,34,1115.851637
-25.45181,24,1116.628747
-24.547514,23,1117.111416
-26.711943,25,1117.589199
-38.151011,34,1118.107918
-28.750397,26,1118.786205
-45.201702,39,1119.332839
-24.728872,23,1120.129267
-25.852512,24,1120.576422
-30.901365,28,1121.064527
-39.141779,35,1121.606161
-25.518857,24,1122.294329
-20.874368,20,1122.757959
-23.233799,22,1123.148525
-35.465411,31,1123.603065
-32.347162,29,1124.203055
-22.710787,21,1124.742959
-18.398598,18,1125.12146
-29.742477,27,1125.480627
-25.632327,24,1126.040209
-16.76768,17,1126.516903
-32.171063,29,1126.856343
-50.100607,43,1127.430811
-43.191591,38,1128.308034
-22.26017,21,1129.087549
-46.098743,36,1129.510237
-49.367101,42,1130.243971
-28.302836,26,1131.051846
-36.990945,33,1131.550902
-31.525055,28,1132.200547
-25.355026,24,1132.761087
-36.738319,32,1133.221029
-27.418153,25,1133.85381
-17.217403,17,1134.327235
-22.82048,22,1134.664678
-46.373959,40,1135.097529
-11.859429,12,1135.817679
-17.276987,17,1136.05391
-26.025196,25,1136.364473
-40.137268,35,1136.87684
-28.688801,26,1137.571826
-38.347741,34,1138.108199
-33.938583,30,1138.773669
-36.644839,33,1139.339751
-39.80175,35,1139.983273
-19.131731,18,1140.657818
-13.965516,14,1141.019586
-26.007325,24,1141.300762
-36.512273,32,1141.75841
-39.297186,34,1142.403144
-23.160523,22,1143.049811
-32.430381,29,1143.516425
-21.007834,20,1144.050382
-53.075351,45,1144.440603
-34.458594,31,1145.383981
-39.483166,35,1146.05408
-31.784583,29,1146.711682
-32.577885,29,1147.224262
-28.659152,26,1147.785326
-31.932019,29,1148.259384
-12.875714,13,1148.759946
-16.447144,16,1148.99048
-35.164218,31,1149.303018
-27.116413,25,1149.885109
-21.671568,20,1150.381685
-37.047518,33,1150.781721
-18.295575,18,1151.473828
-24.762551,23,1151.820889
-32.608961,29,1152.295465
-33.400472,30,1152.842037
-35.041625,31,1153.395109
-19.485387,19,1153.99518
-29.940388,27,1154.324724
-22.343125,21,1154.830297
-44.246671,38,1155.206352
-23.491668,22,1155.896945
-42.038198,36,1156.279007
-23.817364,22,1157.05862
-34.393705,31,1157.645719
-52.843638,45,1158.302322
-39.554189,35,1159.129427
-40.126723,35,1159.787038
-44.964278,39,1160.412119
-23.000278,22,1161.111808
-40.638734,36,1161.531861
-48.442695,41,1162.194453
-37.940556,34,1162.933057
-42.9526,37,1163.58664
-24.176376,22,1164.265733
-23.13168,22,1164.649788
-34.619212,31,1165.041843
-37.996152,34,1165.60492
-35.397198,31,1166.185992
-25.791514,24,1166.752568
-32.89313,29,1167.192146
-39.533395,35,1167.723721
-31.027447,28,1168.372807
-22.285355,21,1168.899964
-21.436641,20,1169.267515
-28.560246,26,1169.63558
-17.731015,17,1170.101153
-19.345409,19,1170.415689
-48.065485,41,1170.79774
-31.988108,29,1171.553334
-25.453976,24,1172.076004
-22.858995,21,1172.510564
-27.102543,25,1172.901616
-32.293897,29,1173.364683
-20.5842,19,1173.911763
-34.278591,31,1174.256315
-34.708185,31,1174.8144
-34.296995,30,1175.393475
-22.382973,21,1175.935039
-30.619447,28,1176.3441
-27.724934,25,1176.850667
-13.835102,14,1177.314232
-25.55407,24,1177.592767
-33.229062,30,1178.02982
-24.095768,23,1178.546389
-36.87087,33,1178.998944
-38.470763,34,1179.640029
-39.450933,34,1180.266119
-32.042346,29,1180.887706
-19.674015,19,1181.38928
-32.613375,29,1181.732833
-29.598094,27,1182.2624
-24.70889,23,1182.765066
-39.029252,34,1183.188531
-23.771991,22,1183.796612
-25.548179,24,1184.20566
-17.179913,17,1184.657711
-30.127967,27,1184.968247
-13.97255,14,1185.457824
-31.089591,28,1185.736367
-36.64228,32,1186.264941
-13.811166,14,1186.850025
-43.997009,38,1187.127564
-40.580163,35,1187.798165
-40.622083,35,1188.438242
-29.788199,27,1189.082321
-22.634027,21,1189.558898
-40.318617,36,1189.966955
-26.407024,24,1190.624541
-16.811478,16,1191.077616
-20.501859,19,1191.359151
-29.341198,27,1191.7272
-12.655491,13,1192.232768
-35.190067,31,1192.489296
-36.961057,33,1193.076862
-22.574545,21,1193.699442
-20.798208,20,1194.102482
-25.349623,24,1194.462028
-26.352481,25,1194.923649
-46.203941,39,1195.376699
-14.211288,14,1196.067302
-39.881039,35,1196.340842
-20.266866,19,1196.997416
-36.327709,32,1197.354956
-45.020162,39,1197.958033
-30.437172,28,1198.633628
-33.613775,30,1199.160191
-35.524839,32,1199.706262
-23.55105,22,1200.293343
-9.460845,10,1200.708395
-20.791336,20,1200.900422
-33.446336,30,1201.269969
-35.571586,32,1201.834042
-12.619188,13,1202.429127
-25.928613,24,1202.681155
-36.294833,33,1203.145816
-35.085471,31,1203.756905
-33.841409,30,1204.344974
-16.815947,16,1204.872566
-33.408889,30,1205.170106
-15.169987,15,1205.698172
-38.641042,34,1205.988703
-16.222666,16,1206.604841
-44.113181,38,1206.919387
-36.553985,32,1207.665978
-21.38347,21,1208.237055
-31.59685,29,1208.638114
-34.907828,31,1209.167693
-30.84636,28,1209.747763
-59.617591,49,1210.270329
-29.448533,27,1211.13494
-34.753712,34,1211.663526
-29.43029,27,1212.281616
-47.498403,40,1212.793693
-32.475788,29,1213.534284
-28.110241,26,1214.060862
-30.249486,27,1214.58642
-28.529742,26,1215.065986
-32.427839,29,1215.531545
-31.036918,28,1216.08761
-35.508408,32,1216.596167
-42.250205,37,1217.198246
-46.914034,40,1217.869329
-41.860349,36,1218.603418
-17.632267,17,1219.23749
-27.855281,26,1219.571034
-43.787783,38,1220.05362
-9.549513,10,1220.7302
-36.666074,33,1220.921238
-16.160389,16,1221.572314
-20.415763,19,1221.873859
-29.805477,27,1222.241903
-3.08395,4,1222.689456
-36.831154,32,1222.788461
-21.987295,22,1223.369545
-24.328923,23,1223.770601
-42.948523,37,1224.209168
-29.559215,27,1224.882251
-16.109209,16,1225.351807
-36.355587,33,1225.688847
-20.3576,19,1226.282418
-25.60795,24,1226.670462
-24.875829,23,1227.094015
-44.025337,38,1227.49607
-31.458119,28,1228.183157
-27.307511,25,1228.664723
-22.525774,21,1229.121278
-32.591598,29,1229.467824
-37.026108,33,1230.011923
-45.795556,39,1230.650005
-34.93839,31,1231.369593
-37.763997,33,1231.939677
-48.707404,41,1232.558765
-37.626695,33,1233.335858
-34.783364,31,1233.960932
-34.7363,31,1234.529006
-5.127418,6,1235.080563
-47.209945,40,1235.225585
-27.701227,25,1235.956176
-49.13811,41,1236.418733
-30.049319,28,1237.189346
-22.62273,21,1237.692415
-44.206462,38,1238.089971
-37.016135,32,1238.792063
-34.706411,31,1239.368626
-16.702305,16,1240.045245
-23.846909,22,1240.312795
-26.3907,24,1240.732857
-25.203532,23,1241.158906
-17.556393,17,1241.56396
-45.769014,39,1241.908097
-16.210605,16,1242.609684
-36.452181,33,1242.911224
-28.195775,26,1243.495299
-16.319501,16,1243.987371
-15.311493,15,1244.293428
-36.391653,32,1244.576459
-54.677932,46,1245.15254
-25.679557,25,1245.971649
-42.069647,36,1246.442213
-28.942005,27,1247.103813
-31.668985,28,1247.590888
-27.639133,25,1248.10097
-40.80273,36,1248.605547
-39.598378,34,1249.252641
-41.705577,29,1249.877719
-36.756401,33,1250.373281
-32.264574,29,1250.975361
-23.631894,22,1251.493425
-45.277929,18,1251.910486
-29.976561,27,1252.237031
-19.120069,18,1252.724599
-17.317406,17,1253.052137
-27.845033,18,1253.372673
-29.946769,27,1253.719723
-29.426147,27,1254.214307
-30.439794,27,1254.693368
-33.46472,30,1255.222424
-29.352627,26,1255.778998
-36.617583,32,1256.258568
-47.645375,41,1256.858664
-28.058711,26,1257.619763
-31.947138,29,1258.090826
-28.640776,26,1258.617911
